Commodity,Country,Unit,Quantity,Value
FINISHED LEATHER                                  ,SRI LANKA DSR,KGS,215232.0,2.77
FINISHED LEATHER                                  ,ST LUCIA,KGS,0.0,0.0
FINISHED LEATHER                                  ,SWEDEN,KGS,1212.0,0.04
FINISHED LEATHER                                  ,SWITZERLAND,KGS,1240.0,0.05
FINISHED LEATHER                                  ,TAIWAN,KGS,169314.0,1.46
FINISHED LEATHER                                  ,TANZANIA REP,KGS,1783.0,0.0
FINISHED LEATHER                                  ,THAILAND,KGS,807137.0,8.94
FINISHED LEATHER                                  ,TUNISIA,KGS,167702.0,1.52
FINISHED LEATHER                                  ,TURKEY,KGS,2289307.0,11.62
FINISHED LEATHER                                  ,U ARAB EMTS,KGS,81820.0,1.36
FINISHED LEATHER                                  ,U K,KGS,204512.0,0.89
FINISHED LEATHER                                  ,U S A,KGS,690613.0,8.46
FINISHED LEATHER                                  ,UGANDA,KGS,6631.0,0.09
FINISHED LEATHER                                  ,UKRAINE,KGS,123680.0,0.49
FINISHED LEATHER                                  ,URUGUAY,KGS,504.0,0.01
FINISHED LEATHER                                  ,UZBEKISTAN,KGS,0.0,0.0
FINISHED LEATHER                                  ,VIETNAM SOC REP,KGS,3092912.0,58.95
FINISHED LEATHER                                  ,ZAMBIA,KGS,5.0,0.0
FINISHED LEATHER                                  ,ZIMBABWE,KGS,0.0,0.0
FOOTWEAR OF LEATHER                               ,AFGHANISTAN,,,2.79
FOOTWEAR OF LEATHER                               ,ALBANIA,,,0.0
FOOTWEAR OF LEATHER                               ,ALGERIA,,,0.09
FOOTWEAR OF LEATHER                               ,ANGOLA,,,0.1
FOOTWEAR OF LEATHER                               ,ANGUILLA,,,0.0
FOOTWEAR OF LEATHER                               ,ANTIGUA,,,0.0
FOOTWEAR OF LEATHER                               ,ARGENTINA,,,5.02
FOOTWEAR OF LEATHER                               ,ARMENIA,,,0.0
FOOTWEAR OF LEATHER                               ,AUSTRALIA,,,23.6
FOOTWEAR OF LEATHER                               ,AUSTRIA,,,8.08
FOOTWEAR OF LEATHER                               ,AZERBAIJAN,,,0.0
FOOTWEAR OF LEATHER                               ,BAHAMAS,,,0.0
FOOTWEAR OF LEATHER                               ,BAHARAIN IS,,,0.66
FOOTWEAR OF LEATHER                               ,BANGLADESH PR,,,1.79
FOOTWEAR OF LEATHER                               ,BARBADOS,,,0.0
FOOTWEAR OF LEATHER                               ,BELARUS,,,0.0
FOOTWEAR OF LEATHER                               ,BELGIUM,,,87.52
FOOTWEAR OF LEATHER                               ,BENIN,,,0.53
FOOTWEAR OF LEATHER                               ,BHUTAN,,,3.7
FOOTWEAR OF LEATHER                               ,BOLIVIA,,,0.05
FOOTWEAR OF LEATHER                               ,BOSNIA-HRZGOVIN,,,0.05
FOOTWEAR OF LEATHER                               ,BOTSWANA,,,0.71
FOOTWEAR OF LEATHER                               ,BRAZIL,,,5.78
FOOTWEAR OF LEATHER                               ,BRUNEI,,,0.13
FOOTWEAR OF LEATHER                               ,BULGARIA,,,0.12
FOOTWEAR OF LEATHER                               ,BURKINA FASO,,,0.0
FOOTWEAR OF LEATHER                               ,BURUNDI,,,0.13
FOOTWEAR OF LEATHER                               ,C AFRI REP,,,0.0
FOOTWEAR OF LEATHER                               ,CAMBODIA,,,0.0
FOOTWEAR OF LEATHER                               ,CAMEROON,,,1.17
FOOTWEAR OF LEATHER                               ,CANADA,,,20.71
FOOTWEAR OF LEATHER                               ,CAYMAN IS,,,0.0
FOOTWEAR OF LEATHER                               ,CHAD,,,0.72
FOOTWEAR OF LEATHER                               ,CHILE,,,15.87
FOOTWEAR OF LEATHER                               ,CHINA P RP,,,56.74
FOOTWEAR OF LEATHER                               ,COLOMBIA,,,0.68
FOOTWEAR OF LEATHER                               ,COMOROS,,,0.02
FOOTWEAR OF LEATHER                               ,CONGO D. REP.,,,0.24
FOOTWEAR OF LEATHER                               ,CONGO P REP,,,0.22
FOOTWEAR OF LEATHER                               ,COSTA RICA,,,0.32
FOOTWEAR OF LEATHER                               ,COTE D' IVOIRE,,,0.76
FOOTWEAR OF LEATHER                               ,CROATIA,,,0.64
FOOTWEAR OF LEATHER                               ,CYPRUS,,,0.31
FOOTWEAR OF LEATHER                               ,CZECH REPUBLIC,,,2.98
FOOTWEAR OF LEATHER                               ,DENMARK,,,10.64
FOOTWEAR OF LEATHER                               ,DJIBOUTI,,,0.39
FOOTWEAR OF LEATHER                               ,DOMINIC REP,,,0.01
FOOTWEAR OF LEATHER                               ,DOMINICA,,,0.0
FOOTWEAR OF LEATHER                               ,ECUADOR,,,0.01
FOOTWEAR OF LEATHER                               ,EGYPT A RP,,,0.18
FOOTWEAR OF LEATHER                               ,EL SALVADOR,,,0.12
FOOTWEAR OF LEATHER                               ,EQUTL GUINEA,,,0.01
FOOTWEAR OF LEATHER                               ,ERITREA,,,0.01
FOOTWEAR OF LEATHER                               ,ESTONIA,,,0.02
FOOTWEAR OF LEATHER                               ,ETHIOPIA,,,0.02
FOOTWEAR OF LEATHER                               ,FIJI IS,,,0.34
FOOTWEAR OF LEATHER                               ,FINLAND,,,2.37
FOOTWEAR OF LEATHER                               ,FRANCE,,,136.45
FOOTWEAR OF LEATHER                               ,GABON,,,0.11
FOOTWEAR OF LEATHER                               ,GAMBIA,,,0.0
FOOTWEAR OF LEATHER                               ,GEORGIA,,,0.1
FOOTWEAR OF LEATHER                               ,GERMANY,,,218.51
FOOTWEAR OF LEATHER                               ,GHANA,,,1.06
FOOTWEAR OF LEATHER                               ,GREECE,,,3.35
FOOTWEAR OF LEATHER                               ,GREENLAND,,,1.38
FOOTWEAR OF LEATHER                               ,GRENADA,,,0.0
FOOTWEAR OF LEATHER                               ,GUADELOUPE,,,0.0
FOOTWEAR OF LEATHER                               ,GUATEMALA,,,0.12
FOOTWEAR OF LEATHER                               ,GUINEA,,,0.59
FOOTWEAR OF LEATHER                               ,GUYANA,,,0.09
FOOTWEAR OF LEATHER                               ,HONDURAS,,,0.0
FOOTWEAR OF LEATHER                               ,HONG KONG,,,7.21
FOOTWEAR OF LEATHER                               ,HUNGARY,,,9.47
FOOTWEAR OF LEATHER                               ,ICELAND,,,0.02
FOOTWEAR OF LEATHER                               ,INDONESIA,,,1.32
FOOTWEAR OF LEATHER                               ,IRAN,,,0.04
FOOTWEAR OF LEATHER                               ,IRAQ,,,0.12
FOOTWEAR OF LEATHER                               ,IRELAND,,,2.31
FOOTWEAR OF LEATHER                               ,ISRAEL,,,10.02
FOOTWEAR OF LEATHER                               ,ITALY,,,95.0
FOOTWEAR OF LEATHER                               ,JAMAICA,,,0.0
FOOTWEAR OF LEATHER                               ,JAPAN,,,35.19
FOOTWEAR OF LEATHER                               ,JORDAN,,,0.74
FOOTWEAR OF LEATHER                               ,KAZAKHSTAN,,,0.01
FOOTWEAR OF LEATHER                               ,KENYA,,,2.13
FOOTWEAR OF LEATHER                               ,KOREA RP,,,13.68
FOOTWEAR OF LEATHER                               ,KUWAIT,,,1.48
FOOTWEAR OF LEATHER                               ,KYRGHYZSTAN,,,0.12
FOOTWEAR OF LEATHER                               ,LAO PD RP,,,0.0
FOOTWEAR OF LEATHER                               ,LATVIA,,,0.39
FOOTWEAR OF LEATHER                               ,LEBANON,,,0.02
FOOTWEAR OF LEATHER                               ,LIBERIA,,,0.13
FOOTWEAR OF LEATHER                               ,LIBYA,,,0.17
FOOTWEAR OF LEATHER                               ,LITHUANIA,,,0.36
FOOTWEAR OF LEATHER                               ,MACEDONIA,,,0.0
FOOTWEAR OF LEATHER                               ,MADAGASCAR,,,0.26
FOOTWEAR OF LEATHER                               ,MALAWI,,,0.06
FOOTWEAR OF LEATHER                               ,MALAYSIA,,,9.56
FOOTWEAR OF LEATHER                               ,MALDIVES,,,0.51
FOOTWEAR OF LEATHER                               ,MALI,,,0.01
FOOTWEAR OF LEATHER                               ,MALTA,,,0.69
FOOTWEAR OF LEATHER                               ,MAURITANIA,,,0.04
FOOTWEAR OF LEATHER                               ,MAURITIUS,,,1.21
FOOTWEAR OF LEATHER                               ,MAYOTTE,,,0.11
FOOTWEAR OF LEATHER                               ,MEXICO,,,24.44
FOOTWEAR OF LEATHER                               ,MICRONESIA,,,0.0
FOOTWEAR OF LEATHER                               ,MONACO,,,1.09
FOOTWEAR OF LEATHER                               ,MONGOLIA,,,0.05
FOOTWEAR OF LEATHER                               ,MONTENEGRO,,,0.0
FOOTWEAR OF LEATHER                               ,MONTSERRAT,,,0.0
FOOTWEAR OF LEATHER                               ,MOROCCO,,,0.63
FOOTWEAR OF LEATHER                               ,MOZAMBIQUE,,,0.11
FOOTWEAR OF LEATHER                               ,MYANMAR,,,1.46
FOOTWEAR OF LEATHER                               ,N. MARIANA IS.,,,0.01
FOOTWEAR OF LEATHER                               ,NAMIBIA,,,0.05
FOOTWEAR OF LEATHER                               ,NEPAL,,,6.16
FOOTWEAR OF LEATHER                               ,NETHERLAND,,,92.51
FOOTWEAR OF LEATHER                               ,NETHERLANDANTIL,,,0.08
FOOTWEAR OF LEATHER                               ,NEW CALEDONIA,,,0.02
FOOTWEAR OF LEATHER                               ,NEW ZEALAND,,,4.24
FOOTWEAR OF LEATHER                               ,NICARAGUA,,,0.0
FOOTWEAR OF LEATHER                               ,NIGER,,,0.0
FOOTWEAR OF LEATHER                               ,NIGERIA,,,6.38
FOOTWEAR OF LEATHER                               ,NORWAY,,,1.61
FOOTWEAR OF LEATHER                               ,OMAN,,,1.76
FOOTWEAR OF LEATHER                               ,PANAMA REPUBLIC,,,3.33
FOOTWEAR OF LEATHER                               ,PAPUA N GNA,,,1.22
FOOTWEAR OF LEATHER                               ,PARAGUAY,,,0.18
FOOTWEAR OF LEATHER                               ,PERU,,,4.22
FOOTWEAR OF LEATHER                               ,PHILIPPINES,,,3.88
FOOTWEAR OF LEATHER                               ,POLAND,,,58.15
FOOTWEAR OF LEATHER                               ,PORTUGAL,,,4.34
FOOTWEAR OF LEATHER                               ,PUERTO RICO,,,0.03
FOOTWEAR OF LEATHER                               ,QATAR,,,3.7
FOOTWEAR OF LEATHER                               ,REUNION,,,0.45
FOOTWEAR OF LEATHER                               ,ROMANIA,,,1.54
FOOTWEAR OF LEATHER                               ,RUSSIA,,,6.72
FOOTWEAR OF LEATHER                               ,RWANDA,,,0.17
FOOTWEAR OF LEATHER                               ,SAUDI ARAB,,,8.57
FOOTWEAR OF LEATHER                               ,SENEGAL,,,0.5
FOOTWEAR OF LEATHER                               ,SERBIA,,,1.78
FOOTWEAR OF LEATHER                               ,SEYCHELLES,,,0.05
FOOTWEAR OF LEATHER                               ,SIERRA LEONE,,,0.02
FOOTWEAR OF LEATHER                               ,SINGAPORE,,,4.9
FOOTWEAR OF LEATHER                               ,SLOVAK REP,,,0.48
FOOTWEAR OF LEATHER                               ,SLOVENIA,,,9.99
FOOTWEAR OF LEATHER                               ,SOMALIA,,,3.39
FOOTWEAR OF LEATHER                               ,SOUTH AFRICA,,,16.07
FOOTWEAR OF LEATHER                               ,SOUTH SUDAN,,,0.02
FOOTWEAR OF LEATHER                               ,SPAIN,,,92.15
FOOTWEAR OF LEATHER                               ,SRI LANKA DSR,,,2.91
FOOTWEAR OF LEATHER                               ,ST LUCIA,,,0.0
FOOTWEAR OF LEATHER                               ,ST VINCENT,,,0.0
FOOTWEAR OF LEATHER                               ,SUDAN,,,0.36
FOOTWEAR OF LEATHER                               ,SURINAME,,,0.0
FOOTWEAR OF LEATHER                               ,SWAZILAND,,,0.01
FOOTWEAR OF LEATHER                               ,SWEDEN,,,7.2
FOOTWEAR OF LEATHER                               ,SWITZERLAND,,,5.64
FOOTWEAR OF LEATHER                               ,TAIWAN,,,1.92
FOOTWEAR OF LEATHER                               ,TAJIKISTAN,,,0.0
FOOTWEAR OF LEATHER                               ,TANZANIA REP,,,1.75
FOOTWEAR OF LEATHER                               ,THAILAND,,,2.2
FOOTWEAR OF LEATHER                               ,TOGO,,,0.21
FOOTWEAR OF LEATHER                               ,TRINIDAD,,,0.04
FOOTWEAR OF LEATHER                               ,TUNISIA,,,0.0
FOOTWEAR OF LEATHER                               ,TURKEY,,,3.19
FOOTWEAR OF LEATHER                               ,TURKS C IS,,,0.0
FOOTWEAR OF LEATHER                               ,U ARAB EMTS,,,44.3
FOOTWEAR OF LEATHER                               ,U K,,,259.69
FOOTWEAR OF LEATHER                               ,U S A,,,536.19
FOOTWEAR OF LEATHER                               ,UGANDA,,,0.87
FOOTWEAR OF LEATHER                               ,UKRAINE,,,1.16
FOOTWEAR OF LEATHER                               ,UNSPECIFIED,,,0.0
FOOTWEAR OF LEATHER                               ,URUGUAY,,,0.59
FOOTWEAR OF LEATHER                               ,UZBEKISTAN,,,0.0
FOOTWEAR OF LEATHER                               ,VENEZUELA,,,0.04
FOOTWEAR OF LEATHER                               ,VIETNAM SOC REP,,,0.41
FOOTWEAR OF LEATHER                               ,VIRGIN IS US,,,0.0
FOOTWEAR OF LEATHER                               ,YEMEN REPUBLC,,,0.42
FOOTWEAR OF LEATHER                               ,ZAMBIA,,,0.33
FOOTWEAR OF LEATHER                               ,ZIMBABWE,,,0.1
LEATHER FOOTWEAR COMPONENT                        ,AFGHANISTAN,KGS,986.0,0.1
LEATHER FOOTWEAR COMPONENT                        ,ALBANIA,KGS,149079.0,2.06
LEATHER FOOTWEAR COMPONENT                        ,ALGERIA,KGS,30791.0,0.34
LEATHER FOOTWEAR COMPONENT                        ,ARGENTINA,KGS,53871.0,0.42
LEATHER FOOTWEAR COMPONENT                        ,AUSTRALIA,KGS,12038.0,0.38
LEATHER FOOTWEAR COMPONENT                        ,AUSTRIA,KGS,387968.0,21.16
LEATHER FOOTWEAR COMPONENT                        ,AZERBAIJAN,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,BANGLADESH PR,KGS,94369.0,0.79
LEATHER FOOTWEAR COMPONENT                        ,BELARUS,KGS,31447.0,0.56
LEATHER FOOTWEAR COMPONENT                        ,BELGIUM,KGS,958.0,0.38
LEATHER FOOTWEAR COMPONENT                        ,BHUTAN,KGS,1333.0,0.02
LEATHER FOOTWEAR COMPONENT                        ,BRAZIL,KGS,53.0,0.01
LEATHER FOOTWEAR COMPONENT                        ,BRUNEI,KGS,199.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,BULGARIA,KGS,7737.0,0.11
LEATHER FOOTWEAR COMPONENT                        ,CAMEROON,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,CANADA,KGS,28048.0,0.93
LEATHER FOOTWEAR COMPONENT                        ,CHINA P RP,KGS,65662.0,0.92
LEATHER FOOTWEAR COMPONENT                        ,COTE D' IVOIRE,KGS,4598.0,0.1
LEATHER FOOTWEAR COMPONENT                        ,CROATIA,KGS,479.0,0.03
LEATHER FOOTWEAR COMPONENT                        ,CZECH REPUBLIC,KGS,40270.0,1.03
LEATHER FOOTWEAR COMPONENT                        ,DENMARK,KGS,237.0,0.04
LEATHER FOOTWEAR COMPONENT                        ,EGYPT A RP,KGS,1880.0,0.04
LEATHER FOOTWEAR COMPONENT                        ,ESTONIA,KGS,5061.0,0.27
LEATHER FOOTWEAR COMPONENT                        ,FIJI IS,KGS,3844.0,0.11
LEATHER FOOTWEAR COMPONENT                        ,FINLAND,KGS,115700.0,6.81
LEATHER FOOTWEAR COMPONENT                        ,FRANCE,KGS,296208.0,11.28
LEATHER FOOTWEAR COMPONENT                        ,GERMANY,KGS,1306267.0,57.74
LEATHER FOOTWEAR COMPONENT                        ,GHANA,KGS,13932.0,0.18
LEATHER FOOTWEAR COMPONENT                        ,GREECE,KGS,3.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,HONG KONG,KGS,1628.0,0.04
LEATHER FOOTWEAR COMPONENT                        ,HUNGARY,KGS,109449.0,6.56
LEATHER FOOTWEAR COMPONENT                        ,INDONESIA,KGS,28433.0,0.49
LEATHER FOOTWEAR COMPONENT                        ,IRAN,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,ISRAEL,KGS,6488.0,0.31
LEATHER FOOTWEAR COMPONENT                        ,ITALY,KGS,399271.0,6.48
LEATHER FOOTWEAR COMPONENT                        ,JAMAICA,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,JAPAN,KGS,207841.0,3.66
LEATHER FOOTWEAR COMPONENT                        ,JORDAN,KGS,52042.0,1.0
LEATHER FOOTWEAR COMPONENT                        ,KAZAKHSTAN,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,KENYA,KGS,46569.0,0.34
LEATHER FOOTWEAR COMPONENT                        ,KOREA RP,KGS,677.0,0.05
LEATHER FOOTWEAR COMPONENT                        ,KUWAIT,KGS,3203.0,0.06
LEATHER FOOTWEAR COMPONENT                        ,LATVIA,KGS,1718.0,0.02
LEATHER FOOTWEAR COMPONENT                        ,LITHUANIA,KGS,27986.0,0.35
LEATHER FOOTWEAR COMPONENT                        ,MALAYSIA,KGS,203700.0,3.78
LEATHER FOOTWEAR COMPONENT                        ,MALDIVES,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,MAURITANIA,KGS,738.0,0.01
LEATHER FOOTWEAR COMPONENT                        ,MAURITIUS,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,MEXICO,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,NEPAL,KGS,258860.0,0.77
LEATHER FOOTWEAR COMPONENT                        ,NETHERLAND,KGS,9050.0,0.27
LEATHER FOOTWEAR COMPONENT                        ,NEW ZEALAND,KGS,11.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,NIGERIA,KGS,324.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,NORWAY,KGS,20.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,OMAN,KGS,239232.0,1.64
LEATHER FOOTWEAR COMPONENT                        ,PERU,KGS,3553.0,0.03
LEATHER FOOTWEAR COMPONENT                        ,PHILIPPINES,KGS,7845.0,0.11
LEATHER FOOTWEAR COMPONENT                        ,POLAND,KGS,40696.0,0.92
LEATHER FOOTWEAR COMPONENT                        ,PORTUGAL,KGS,1176299.0,40.05
LEATHER FOOTWEAR COMPONENT                        ,QATAR,KGS,42480.0,0.42
LEATHER FOOTWEAR COMPONENT                        ,ROMANIA,KGS,169310.0,2.31
LEATHER FOOTWEAR COMPONENT                        ,RUSSIA,KGS,1463139.0,16.59
LEATHER FOOTWEAR COMPONENT                        ,SAUDI ARAB,KGS,190680.0,1.67
LEATHER FOOTWEAR COMPONENT                        ,SEYCHELLES,KGS,10.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,SINGAPORE,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,SLOVAK REP,KGS,301668.0,16.62
LEATHER FOOTWEAR COMPONENT                        ,SLOVENIA,KGS,157.0,0.01
LEATHER FOOTWEAR COMPONENT                        ,SOUTH AFRICA,KGS,341071.0,4.15
LEATHER FOOTWEAR COMPONENT                        ,SPAIN,KGS,297492.0,6.26
LEATHER FOOTWEAR COMPONENT                        ,SRI LANKA DSR,KGS,19639.0,0.22
LEATHER FOOTWEAR COMPONENT                        ,SWITZERLAND,KGS,56580.0,3.82
LEATHER FOOTWEAR COMPONENT                        ,TAIWAN,KGS,3457.0,0.06
LEATHER FOOTWEAR COMPONENT                        ,TANZANIA REP,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,THAILAND,KGS,89932.0,2.54
LEATHER FOOTWEAR COMPONENT                        ,TUNISIA,KGS,861.0,0.08
LEATHER FOOTWEAR COMPONENT                        ,TURKEY,KGS,26.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,U ARAB EMTS,KGS,115150.0,1.45
LEATHER FOOTWEAR COMPONENT                        ,U K,KGS,310657.0,16.33
LEATHER FOOTWEAR COMPONENT                        ,U S A,KGS,135989.0,3.8
LEATHER FOOTWEAR COMPONENT                        ,UGANDA,KGS,0.0,0.0
LEATHER FOOTWEAR COMPONENT                        ,UKRAINE,KGS,6442.0,0.09
LEATHER FOOTWEAR COMPONENT                        ,VIETNAM SOC REP,KGS,2731.0,0.2
LEATHER FOOTWEAR COMPONENT                        ,ZAMBIA,KGS,2353.0,0.03
LEATHER FOOTWEAR COMPONENT                        ,ZIMBABWE,KGS,34015.0,0.43
LEATHER GARMENTS                                  ,AFGHANISTAN,KGS,80.0,0.0
LEATHER GARMENTS                                  ,ALGERIA,KGS,5283.0,0.03
LEATHER GARMENTS                                  ,ANGOLA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,ANTIGUA,KGS,40.0,0.0
LEATHER GARMENTS                                  ,ARGENTINA,KGS,6095.0,0.37
LEATHER GARMENTS                                  ,ARMENIA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,AUSTRALIA,KGS,95094.0,7.27
LEATHER GARMENTS                                  ,AUSTRIA,KGS,28647.0,1.58
LEATHER GARMENTS                                  ,AZERBAIJAN,KGS,0.0,0.0
LEATHER GARMENTS                                  ,BAHARAIN IS,KGS,5.0,0.0
LEATHER GARMENTS                                  ,BANGLADESH PR,KGS,1020.0,0.02
LEATHER GARMENTS                                  ,BARBADOS,KGS,0.0,0.0
LEATHER GARMENTS                                  ,BELGIUM,KGS,54474.0,2.59
LEATHER GARMENTS                                  ,BENIN,KGS,40.0,0.0
LEATHER GARMENTS                                  ,BHUTAN,KGS,1011.0,0.01
LEATHER GARMENTS                                  ,BOSNIA-HRZGOVIN,KGS,28.0,0.0
LEATHER GARMENTS                                  ,BRAZIL,KGS,6259.0,0.55
LEATHER GARMENTS                                  ,BRUNEI,KGS,1.0,0.0
LEATHER GARMENTS                                  ,BULGARIA,KGS,212.0,0.0
LEATHER GARMENTS                                  ,BURUNDI,KGS,0.0,0.0
LEATHER GARMENTS                                  ,CANADA,KGS,82846.0,6.21
LEATHER GARMENTS                                  ,CAYMAN IS,KGS,5.0,0.0
LEATHER GARMENTS                                  ,CHILE,KGS,522825.0,6.03
LEATHER GARMENTS                                  ,CHINA P RP,KGS,11744.0,1.04
LEATHER GARMENTS                                  ,COLOMBIA,KGS,30117.0,2.24
LEATHER GARMENTS                                  ,CONGO D. REP.,KGS,326.0,0.0
LEATHER GARMENTS                                  ,CONGO P REP,KGS,10.0,0.0
LEATHER GARMENTS                                  ,COSTA RICA,KGS,1.0,0.0
LEATHER GARMENTS                                  ,COTE D' IVOIRE,KGS,0.0,0.0
LEATHER GARMENTS                                  ,CROATIA,KGS,336.0,0.0
LEATHER GARMENTS                                  ,CYPRUS,KGS,2.0,0.0
LEATHER GARMENTS                                  ,CZECH REPUBLIC,KGS,29841.0,2.15
LEATHER GARMENTS                                  ,DENMARK,KGS,249343.0,20.8
LEATHER GARMENTS                                  ,DJIBOUTI,KGS,4.0,0.0
LEATHER GARMENTS                                  ,DOMINICA,KGS,67.0,0.01
LEATHER GARMENTS                                  ,EGYPT A RP,KGS,146.0,0.01
LEATHER GARMENTS                                  ,ESTONIA,KGS,3.0,0.0
LEATHER GARMENTS                                  ,ETHIOPIA,KGS,385.0,0.0
LEATHER GARMENTS                                  ,FINLAND,KGS,4082.0,0.32
LEATHER GARMENTS                                  ,FRANCE,KGS,448045.0,34.69
LEATHER GARMENTS                                  ,GABON,KGS,30.0,0.0
LEATHER GARMENTS                                  ,GAMBIA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,GEORGIA,KGS,165.0,0.0
LEATHER GARMENTS                                  ,GERMANY,KGS,585408.0,39.71
LEATHER GARMENTS                                  ,GHANA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,GIBRALTAR,KGS,0.0,0.0
LEATHER GARMENTS                                  ,GREECE,KGS,6955.0,0.6
LEATHER GARMENTS                                  ,GRENADA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,GUATEMALA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,GUINEA,KGS,350.0,0.0
LEATHER GARMENTS                                  ,HONG KONG,KGS,45081.0,5.24
LEATHER GARMENTS                                  ,HUNGARY,KGS,2404.0,0.06
LEATHER GARMENTS                                  ,ICELAND,KGS,109.0,0.03
LEATHER GARMENTS                                  ,INDONESIA,KGS,106.0,0.01
LEATHER GARMENTS                                  ,IRELAND,KGS,3666.0,0.18
LEATHER GARMENTS                                  ,ISRAEL,KGS,5976.0,0.28
LEATHER GARMENTS                                  ,ITALY,KGS,416934.0,32.1
LEATHER GARMENTS                                  ,JAPAN,KGS,19414.0,1.91
LEATHER GARMENTS                                  ,KAZAKHSTAN,KGS,353.0,0.01
LEATHER GARMENTS                                  ,KENYA,KGS,811.0,0.0
LEATHER GARMENTS                                  ,KOREA RP,KGS,4013.0,0.42
LEATHER GARMENTS                                  ,KUWAIT,KGS,20.0,0.0
LEATHER GARMENTS                                  ,KYRGHYZSTAN,KGS,3621.0,0.44
LEATHER GARMENTS                                  ,LATVIA,KGS,12.0,0.0
LEATHER GARMENTS                                  ,LEBANON,KGS,3.0,0.0
LEATHER GARMENTS                                  ,LIBERIA,KGS,25.0,0.0
LEATHER GARMENTS                                  ,LITHUANIA,KGS,5241.0,0.0
LEATHER GARMENTS                                  ,MADAGASCAR,KGS,0.0,0.0
LEATHER GARMENTS                                  ,MALAWI,KGS,1.0,0.0
LEATHER GARMENTS                                  ,MALAYSIA,KGS,180.0,0.02
LEATHER GARMENTS                                  ,MALDIVES,KGS,46.0,0.0
LEATHER GARMENTS                                  ,MAURITIUS,KGS,666.0,0.01
LEATHER GARMENTS                                  ,MEXICO,KGS,615.0,0.05
LEATHER GARMENTS                                  ,MONGOLIA,KGS,6.0,0.0
LEATHER GARMENTS                                  ,MOROCCO,KGS,4.0,0.0
LEATHER GARMENTS                                  ,MOZAMBIQUE,KGS,43.0,0.0
LEATHER GARMENTS                                  ,MYANMAR,KGS,0.0,0.0
LEATHER GARMENTS                                  ,NEPAL,KGS,14919.0,0.08
LEATHER GARMENTS                                  ,NETHERLAND,KGS,135747.0,11.0
LEATHER GARMENTS                                  ,NETHERLANDANTIL,KGS,28.0,0.0
LEATHER GARMENTS                                  ,NEW ZEALAND,KGS,6070.0,0.38
LEATHER GARMENTS                                  ,NIGERIA,KGS,3362.0,0.01
LEATHER GARMENTS                                  ,NORWAY,KGS,3013.0,0.26
LEATHER GARMENTS                                  ,OMAN,KGS,47.0,0.0
LEATHER GARMENTS                                  ,PANAMA REPUBLIC,KGS,370.0,0.02
LEATHER GARMENTS                                  ,PARAGUAY,KGS,0.0,0.0
LEATHER GARMENTS                                  ,PERU,KGS,1976.0,0.06
LEATHER GARMENTS                                  ,PHILIPPINES,KGS,0.0,0.0
LEATHER GARMENTS                                  ,POLAND,KGS,16960.0,0.77
LEATHER GARMENTS                                  ,PORTUGAL,KGS,34919.0,2.13
LEATHER GARMENTS                                  ,QATAR,KGS,89.0,0.01
LEATHER GARMENTS                                  ,ROMANIA,KGS,4614.0,0.14
LEATHER GARMENTS                                  ,RUSSIA,KGS,158316.0,8.82
LEATHER GARMENTS                                  ,SAUDI ARAB,KGS,62.0,0.0
LEATHER GARMENTS                                  ,SENEGAL,KGS,2.0,0.0
LEATHER GARMENTS                                  ,SERBIA,KGS,446.0,0.01
LEATHER GARMENTS                                  ,SEYCHELLES,KGS,0.0,0.0
LEATHER GARMENTS                                  ,SINGAPORE,KGS,37030.0,3.48
LEATHER GARMENTS                                  ,SLOVAK REP,KGS,0.0,0.0
LEATHER GARMENTS                                  ,SLOVENIA,KGS,0.0,0.0
LEATHER GARMENTS                                  ,SOUTH AFRICA,KGS,6262.0,0.52
LEATHER GARMENTS                                  ,SOUTH SUDAN,KGS,1.0,0.0
LEATHER GARMENTS                                  ,SPAIN,KGS,737258.0,52.39
LEATHER GARMENTS                                  ,SRI LANKA DSR,KGS,511.0,0.01
